"RegionName","City","State","Metro","CountyName","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07"
15601,Greensburg,PA,Pittsburgh,Westmoreland,78900,78700,78900,79300,79300,79100,79400,79500,79500,79500,79500,79600,79500,79200,79000,79000,79100,79600,80000,80200,80900,82100,83000,83300,84000,84600,84900,85100,85100,85200,85500,85800,85800,86100,86500,86800,86700,86600,86600,86900,87600,87900,87800,87900,88000,87700,87900,88400,88500,87900,87600,87500,87300,87400,88000,88300,88400,88800,89200,89200,89800,92300,94500,94700,93900,93600,93000,93100,93400,93000,92900,93400,93500,93400,93600,94400,95500,95900,96400,97300,98100,98600,99200,99700,100800,101700,101600,102000,103000,104300,105500,106400,107300,107800,107400,106900,107100,107200,107400,107500,108100,108800,109500,110000,111200,112600,113800,114800,115400,115500,115600,115900,116400,116900,116800,116500,116800,117700,118700,119000,119100,119400,120000,120600,121000,121000,120600,119400,117500,116100,116000,116700,117400,118200,119400,119900,119000,118400,118900,119900,120400,120200,119400,118600,117500,116400,115600,116000,116700,116800,116500,116300,116100,116100,116700,117300,117800,117900,117600,116900,116700,117100,117500,117900,118700,119100,119100,119100,118900,119000,119100,118800,118300,118400,118800,119400,119800,120200,120500,120600,120600,120600,120500,120600,121100,121400,121500,121700,121700,121700,121400,121000,120800,120700,120300,119900,119700,119200,118700,118600,118600,118800,119200,119500,119900,120500,121300,122200,123300,124200,124800,125100,125200,125100,124800,125200,125800,126200,126500,126900,126800,126400,126000,125800,126000,126600,127100,127600,127900,128200,128500,128500
15301,Washington,PA,Pittsburgh,Washington,82700,82900,82800,82400,81900,81600,81300,81000,80500,80100,80400,81000,81400,81400,81900,83200,84300,85000,85600,86300,86700,87400,88100,88600,88900,89100,88900,88600,88400,88600,88800,88900,89100,89300,89400,89600,89600,89700,89500,89500,89800,90300,90600,90700,90500,90200,90500,90900,90800,91000,91600,92000,91800,91500,92000,92900,94000,95300,96700,97600,98700,100000,100700,101100,101800,103000,103700,103900,103500,103200,102800,102900,102900,103000,103800,105000,105600,105800,106200,107000,109100,110800,110900,110700,111800,112800,113300,113500,113700,114000,114000,113600,113600,113800,114200,114600,115000,115000,115000,115600,116600,117700,119100,120600,121600,122200,123300,124500,125300,126300,127800,129100,130000,130700,131200,131600,131800,132400,133200,133400,132900,132600,132200,131400,131200,131100,130400,130000,130100,130000,130100,130700,131400,131800,132000,132400,133100,133700,133800,133500,132700,131400,130800,131400,131900,131800,132300,132500,132200,131800,132400,133100,133600,134200,134300,134100,134000,133800,133300,133300,133700,134100,134800,135700,136900,137900,138400,138500,139100,139900,140600,140600,140000,139300,138500,137500,136500,136300,136100,135000,133800,133000,132600,132800,133200,133500,134100,135000,135800,136500,137300,138400,139300,140400,141400,142200,142500,142200,141700,141800,142300,142700,143000,143400,144100,144800,145200,145600,146800,148300,149400,150400,151000,151300,151500,151800,152300,152800,153200,153300,153300,153700,154400,154800,155000,155300,156000,157000,157500,157700,157700,157500
15642,North Huntingdon,PA,Pittsburgh,Westmoreland,84800,85700,86000,86400,86400,86200,86200,86500,86300,85700,85300,85500,85200,85000,85100,85100,85300,85900,86400,86800,87300,87700,88300,88800,89200,89600,89900,89700,89300,89300,89600,90000,90600,91300,91900,91900,91400,91100,91100,91500,91900,91900,92100,92900,93400,93700,94000,95000,96200,96500,95800,95200,95100,95000,95000,95300,95600,95700,96000,96500,97200,98700,100500,101100,101300,102000,102700,102300,102100,102400,103700,104600,104400,103900,104200,105200,106800,107800,107800,107900,108800,109800,110200,110700,112200,113800,115100,116000,117100,118800,120500,121700,122700,123200,122600,121500,120700,120300,120300,120900,120900,120700,120900,121700,122300,123600,125200,126900,128300,129000,129200,129800,130400,130500,130200,129900,129600,129600,130200,130800,131600,131900,131900,131300,130800,131000,131500,131600,131000,130400,129900,129400,129300,129800,130500,130700,130300,129900,129900,130400,131200,131600,131400,130600,129100,127800,127300,127400,127400,127100,126500,126200,125400,124500,124200,124200,124200,123800,123600,123800,124400,124800,125400,125800,126300,126400,126500,126800,127100,127500,128100,128300,128400,129000,129500,129600,129700,130300,131000,131800,132700,133400,133400,133600,133700,133400,133200,133900,134800,135100,134900,135000,135600,135600,135000,134400,134300,133800,133100,132600,132400,132200,131800,131100,130500,130300,131000,131500,131700,132200,132800,132700,133100,134100,134600,135200,136400,137300,137500,137300,137600,138300,138800,138600,138200,138000,138600,138600,138400,138600,138600,138400
15237,Ross Township,PA,Pittsburgh,Allegheny,105600,106300,107200,107900,108400,108600,109100,109800,110700,111300,111800,111900,112100,112400,112000,111500,111300,111300,111100,110900,111100,111900,112600,112900,112800,112800,112500,112200,112200,112600,112800,113200,113400,113900,114400,114800,114900,114700,114500,114700,114900,115000,115000,115300,115600,115800,116200,116800,117200,117900,118600,119300,119900,120700,121800,122700,123400,123700,123900,124200,124600,125000,125400,125800,126000,126100,126400,126900,127500,127800,128300,129000,129800,130500,131100,131800,132500,133000,133700,134500,135100,135300,135400,135800,136100,136300,137000,137500,137500,137800,138200,138000,138000,138600,139200,139500,140100,140900,141600,142200,143100,143800,144000,143700,143400,143800,144400,144500,144500,144500,144300,144400,145000,145400,145900,147000,148500,149600,150200,150500,150600,150400,150100,149600,149100,148500,148100,147800,147400,146900,146800,147100,147500,148100,149100,150300,151000,151600,152000,152400,152700,152600,152300,152300,152400,152500,152500,152300,152400,152800,153300,153600,153600,153500,153500,153800,154200,155000,156300,157200,157600,157900,158500,159100,159600,159900,160100,160400,160600,160300,159800,159900,160300,160200,159700,158900,158400,158300,158800,159500,160100,160500,160800,161200,161400,161400,161300,161300,161300,161300,161200,161000,160700,160200,159500,159000,158900,159300,159900,160200,160400,161100,162100,163100,164000,164700,165400,166500,167500,168800,170400,172500,175000,177300,178400,178600,179100,180500,181900,182600,183200,183800,184100,184300,184700,185200,186200,187400,188300,189100,189400,189400
16001,Butler Township,PA,Pittsburgh,Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89400,86200,85300,88600,91400,90600,89400,88200,86700,84700,83200,82500,81700,81400,81600,81700,81200,81300,81900,82700,83100,83600,84300,84600,85000,86800,88800,90000,90900,91800,92000,91800,92400,93800,94900,95900,96800,96900,96800,96900,96700,98700,101200,101300,99500,98200,97900,99300,100400,100800,101500,102200,102300,102000,103200,105000,103800,101400,101000,101300,101900,102500,102600,102800,103500,103800,104300,105900,107700,109000,109400,109800,110100,112000,113800,113600,111900,110700,110200,110200,110800,112300,115400,118200,119300,118600,117700,117400,118300,118400,117000,116100,117400,117600,115500,112800,111600,111800,112200,111900,112400,113800,114700,115600,117400,118500,118400,117900,117900,117000,115800,116000,116400,117000,117700,116700,114200,113300,113200,112800,112300,112300,112600,112700,112100,111400,111000,110600,110200,110100,109900,110000,110200,110000,109800,110500,111100,110800,109900,109100,108900,109900,111400,111500,110700,110600,111100,110700,110400,110000,109500,109600,109800,110300,111300,112100,112100,111700,110800,110200,109200,108500,108700,109600,109800,109200,108600,108200,107700,107900,109200,109900,109900,109800,110200,110900,111700,112000,112600,114600,116700,117900,119100,120600,122700,124400,125600,126200,127200,127900,128200,128300,129100,130000,129800,129300,129200,129700,130500,131600,131500,129700,127200,125300
15108,Moon Township,PA,Pittsburgh,Allegheny,96300,97300,98300,98800,98500,97900,98000,98400,98500,98600,98900,98900,99100,99300,99100,99000,99200,99500,99800,100300,101000,102000,103000,103900,104300,104300,104600,104800,104800,104900,105000,105100,105300,105800,106200,106000,105500,105200,105100,105100,105500,106000,106200,106500,107000,108000,108800,109500,109600,109700,110000,110400,110800,111400,112100,112800,113200,113600,114000,114200,114600,115100,115300,115700,116300,116800,117000,117500,118400,118800,118900,119200,119700,120200,120800,121400,121600,121600,121900,122200,122400,122600,123100,123800,124500,125000,125200,125400,125500,126000,126200,125800,125500,125500,125400,125600,125900,126500,127200,128100,129100,129800,130400,131000,131500,132000,132500,132800,133000,133200,133300,133300,133700,134500,135600,136700,137800,138900,139800,140700,141500,142100,142500,142600,142300,142200,142300,142000,141600,141100,141000,141300,141600,142000,142600,143300,143800,143900,143500,143400,143500,143100,142000,140700,139900,139600,139500,139700,140100,140300,140800,141800,142600,143200,143700,144000,144100,143700,143200,142900,142800,142400,142000,141700,141100,140700,141300,142500,143800,144800,145500,145700,145700,145900,146300,146000,145800,146200,146800,147200,147500,147500,147400,147600,148400,149000,149100,149400,149800,149700,149300,148900,148400,147700,147200,147100,147100,146900,146000,144900,144300,144600,145600,146700,148100,149800,151000,151700,152100,153000,154900,157700,160000,161600,161900,161400,160800,161200,162100,162800,163400,164000,164100,163900,164100,164600,165200,165500,165800,166000,166400,166800
15068,New Kensington,PA,Pittsburgh,Westmoreland,75200,76100,77100,77700,78200,78900,79600,79400,79200,79600,80300,80700,81000,81100,80900,80900,81000,80900,80900,81300,81700,82100,82600,83100,82900,82400,82000,82000,81900,82200,82400,82400,82500,83000,83600,84100,83800,83400,83300,83600,83900,84000,83900,84200,84500,84500,84500,84800,85200,85800,86500,87100,87600,88000,88500,89200,89700,89900,89800,89700,90200,91100,91600,91900,91700,91400,91200,91600,92000,92100,92500,93400,94400,94800,95300,95800,96300,96800,97400,97700,97900,98100,98500,98600,98700,98900,99400,100100,101000,102000,102800,103000,102800,102700,102800,102900,103100,103600,104000,104300,105100,106400,107200,108600,110300,112100,113200,113800,114100,114300,114300,113800,113200,112800,112700,112600,112700,113300,113400,113400,113700,114000,113700,113500,113300,113100,113000,112900,112800,112800,113000,113300,113300,113600,114600,115900,116500,116600,116600,116600,116500,116900,117300,117300,117000,116500,115900,115500,115400,115500,115600,115600,115100,114200,113600,113700,114200,115100,115900,116400,116700,116500,116300,116700,116800,116400,116700,117400,117600,117700,118000,118000,117800,117500,117200,117000,117000,117100,117000,116600,116300,115800,115500,115800,116900,118500,119500,120400,121000,121200,121300,121800,121700,120600,119300,119100,119400,118900,118200,116800,115800,115600,116000,115900,116200,117000,117900,117800,116900,117200,118300,119400,120300,122000,123000,124000,125800,127800,128500,128700,129300,130100,130500,130800,131600,132100,131600,130900,130400,130300,131300,132600
15235,Penn Hills,PA,Pittsburgh,Allegheny,63800,63300,63100,63000,62800,62500,62200,62100,62100,62100,62000,62100,62400,62600,62500,62400,62800,63100,63300,63500,63700,64000,64400,64600,64600,64600,64300,64100,64100,64600,65200,65700,66100,66700,66800,66700,66700,66700,66900,67100,67100,67100,67300,67300,67200,67300,67500,67800,68100,68300,68600,68800,69000,69200,69500,69900,70400,70800,70900,71200,71700,72600,73500,74100,74300,74200,74200,74300,74200,74000,74200,74500,75000,75400,75400,75200,75400,75700,76200,76600,76800,76900,76800,76800,76900,76900,77200,78000,78800,79400,79500,79500,79500,79700,80000,80300,80500,80700,81100,81300,81300,81200,81300,81600,81700,81800,82000,82400,82400,82400,82400,82400,82800,83100,83000,83100,83700,84400,84900,85100,85100,85100,85300,85700,85900,85900,86000,86000,86000,86000,85900,85900,85900,85600,85200,84600,84400,84600,84900,84800,84500,84600,84900,85100,85300,85600,85400,84900,84400,84100,83900,84000,84000,83300,82400,81800,81600,81600,81800,82000,81800,81700,81800,82000,82000,82000,82000,81900,81900,81900,81600,81400,81200,81000,81000,81000,81100,81400,81700,81500,81100,81000,80900,80800,80900,80900,80600,80200,80000,79600,79300,79100,78700,78300,77700,77200,76700,76200,75900,75800,75700,75800,76100,76700,77500,78200,79000,79900,80600,81100,81500,82000,82400,82800,83200,83600,83800,84500,85500,86400,87200,88000,88200,87600,87000,86800,86800,86900,86900,86400,86000,85800
15317,North Strabane Township,PA,Pittsburgh,Washington,105400,106200,106300,105500,104300,103600,103300,103300,103300,104000,104800,105200,105100,104700,104300,104500,105000,105600,106300,107100,107900,108900,109500,109500,109300,109800,110600,110800,111200,112600,113900,114800,115000,115100,115200,115000,114900,115000,115200,115600,116100,116600,117200,117700,117600,118100,119100,120200,120800,121500,121600,121200,120500,120000,120100,120500,120800,120700,121400,122300,122700,123100,124200,125700,127400,128600,128900,128900,128800,129100,129400,129700,130300,131200,132200,133600,134800,134600,133600,133900,136200,138000,138300,138300,138700,138900,139000,139100,139500,140400,141200,141500,141300,141400,142000,142700,143500,143900,144000,143700,143900,144500,145700,147300,148800,150100,151500,152800,153700,154700,156000,158100,160200,162300,163900,164500,164300,164400,164800,165000,164800,164700,164800,164900,164400,164100,164000,164900,166100,167300,167900,168000,168200,168700,168700,168200,168000,168100,168300,167800,165900,163100,161500,161900,162900,163000,163000,163300,163500,162600,161700,160900,160600,161000,161300,160500,159800,159600,159900,159500,158600,158600,159500,160400,161900,163600,164300,164600,165200,166300,167400,168600,170000,170800,170900,170900,170800,170700,170700,170700,170700,170400,169700,169100,168700,168800,169000,169800,171000,172000,172800,174100,175000,175400,175700,175800,175600,175400,174700,173900,173200,172900,173200,173800,174100,174300,175200,176600,178000,179000,180000,180800,181500,182600,183300,183900,185400,187400,188800,190000,190900,192000,193500,194800,195300,195800,197300,198300,198100,197600,197200,196800
15221,Wilkinsburg,PA,Pittsburgh,Allegheny,53300,53600,53700,53600,53400,53500,53700,53800,53600,53700,54100,54400,54600,54700,54700,55000,55400,55700,55900,56100,56300,56600,57100,57500,57600,57700,57500,57200,56800,56700,56800,56900,57100,57800,58000,57900,58000,58200,58200,58100,58000,58100,58500,59000,59300,59400,59300,59100,58900,59000,59400,59800,60200,60600,60500,60400,60600,60700,60700,61100,61700,61800,61900,62500,63300,63900,64400,64800,65400,65700,66300,66900,67400,67800,68100,68100,68100,68300,68300,68400,68200,68000,67500,67200,67100,67200,67500,68100,68600,69100,69500,69500,69600,69900,70400,70900,71300,71900,72500,72800,72700,72400,71700,71500,71500,71500,71400,71400,71200,71000,70900,71100,71400,71600,72200,73000,73700,74400,75100,75300,75300,75300,75700,76300,77000,77600,78100,78500,78600,78800,79300,79900,80500,80800,80700,80300,79800,79400,79200,79200,79300,79300,79000,78700,78900,79100,78900,78500,78400,78500,78600,78400,78500,78800,78700,78500,78500,78600,79100,79700,80200,80600,81100,81400,81100,80700,81000,81600,81700,81600,81300,81000,81000,81100,81000,81300,81800,82100,82200,82200,82100,81900,81300,80700,79900,78700,77700,77200,77000,76500,76000,75500,75100,75100,75100,74800,74800,75300,75500,75100,74500,74200,74300,74400,74600,75100,76000,76600,77100,77800,78500,79100,79500,80400,81100,81600,82200,82700,83100,83700,84400,85100,85100,84800,84900,84900,84700,84700,84900,84900,85200,85600
