"RegionName","City","State","Metro","CountyName","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07"
15601,Greensburg,PA,Pittsburgh,Westmoreland,124800,125600,126800,128800,130600,131300,131900,132800,133400,134000,134700,134600,134000,133800,134200,134900,135800,136500,136500,135800,135900,136600,136900,137500,138500,138700,138000,137600,137100,136600,136000,136800,138200,138500,138400,139200,139600,139200,138400,138100,138400,138900,139800,140100,140200,141500,143400,143900,143900,144200,144900,145100,144300,144000,144200,144600,144700,144800,144900,145400,146600,148900,151300,152300,152000,152000,151700,151600,151500,151100,150300,150600,151300,151700,151900,153000,154800,156200,157200,157600,158400,159600,160700,160700,160600,160400,161300,163100,165200,166600,167700,169000,170400,171500,171900,171000,171300,172100,172100,171400,171700,172400,173600,175500,176600,177300,178800,180900,181200,180400,179500,178200,176500,175600,174400,172500,170900,170400,170300,170500,171400,173200,173800,173500,174100,175100,175600,176400,176500,175100,174400,174600,175200,176000,177900,179900,180700,180200,179900,179400,178100,176700,176100,176500,175800,173300,171400,170500,169500,169200,170100,170900,173200,177800,180500,178800,177000,176900,177400,177700,177800,177400,177300,177600,178100,177800,177300,177300,177500,176800,175800,176200,176900,177400,176900,175700,175100,175500,176700,179200,181400,182600,184300,185800,186900,187400,187100,187100,187700,187900,187100,185500,184100,184300,184300,182700,181000,180300,180200,180200,180200,179600,178700,178400,178700,179800,181000,181500,182000,183100,185200,187600,187900,186700,186300,188400,192600,196000,196700,198400,200600,202000,203100,204300,204600,205000,205900,206700,206700,206300,206300,206500
15301,Washington,PA,Pittsburgh,Washington,118500,118200,117100,116300,115700,115400,115100,115200,115000,115100,115500,116000,115600,114600,114500,115100,115600,115700,115700,115700,115900,116400,116600,116300,116700,117800,118500,117800,116700,116100,116800,117800,118300,118200,118200,118300,118100,117500,117400,118300,119400,120300,120600,120200,119900,120500,121900,123300,124400,125900,127400,129000,129900,130100,130200,131100,132000,132500,133100,134200,135300,136100,136800,137300,137400,137900,139200,140300,140500,140900,141100,141000,140900,140600,140300,141300,143500,144300,143400,143100,145600,148100,149000,149800,151800,154000,155100,155000,155500,156900,158200,159300,160000,160200,160600,161100,161100,161500,162000,162800,163900,165000,165800,166600,166900,166900,167200,167600,168100,168900,170100,170500,170200,170400,172300,173700,173700,173200,173800,174600,174700,174700,174400,173900,173400,173000,172400,172100,172600,174400,176000,176600,176500,176600,177000,177400,177100,177300,177800,178500,178400,176300,173700,173200,173900,174100,174900,175900,175800,174600,174500,174600,174800,176000,177600,178400,179600,181000,181700,182900,186200,190300,192300,192500,193400,195300,197000,197900,197600,196700,196700,196800,196300,195500,194300,193000,192300,192000,192000,192000,191200,190500,190700,190900,190800,190600,189800,189400,189700,190000,189900,190900,192400,193200,193300,194000,194500,195100,196600,198400,199600,200700,201400,201300,201400,202000,202600,203500,204900,205600,206500,207400,207500,207500,207300,206900,208200,210200,210800,210500,210800,210600,210700,211500,212400,212900,213800,214700,215000,215600,215600,215100
15642,North Huntingdon,PA,Pittsburgh,Westmoreland,123700,125800,127400,128300,128800,129800,130400,130700,130700,131600,133300,135600,135400,133200,131700,132600,134100,135000,135400,135000,135000,135600,136000,135800,136600,137300,138000,138300,138300,138400,139000,139700,141000,142200,143000,144000,144400,144800,144800,145300,145200,145300,145000,145600,145600,145200,144600,144700,145500,146300,146800,147300,147300,146000,145600,146800,147900,148200,148400,148100,148100,150100,153400,155100,155300,155500,155500,155300,155500,156000,157800,159200,159400,159900,160500,160500,161600,164100,166100,167100,168100,169500,169700,169000,168900,168800,169500,171500,172900,172700,173600,174800,175600,175500,175900,176900,178000,178800,179000,179800,181400,182500,182300,183400,185300,187500,188800,190000,192200,193500,193500,193200,194200,195600,196900,196300,194300,192400,192700,194000,194700,195300,195300,194900,194700,195600,196800,197500,199400,202400,203900,204100,204600,206600,208800,209700,209600,209600,209600,210200,209800,207000,205300,204900,202900,199700,198600,198400,197500,196400,196000,195500,198100,202600,204300,203800,203900,203800,203000,202200,202500,204000,205100,205000,203700,202800,203600,205300,207000,208100,208900,209500,209500,208500,207900,207700,207600,207300,207700,208400,209200,209100,208500,207300,206400,206200,206100,206500,207300,207600,207100,206600,206200,207200,208400,210000,212200,214600,216100,216800,215600,214700,214200,214300,215000,215700,216100,218300,220400,221400,222400,223500,222900,221700,221000,220300,218500,217300,217100,217300,216700,215000,214200,215300,215600,215300,216200,217300,218100,218800,219000,219000
15237,Ross Township,PA,Pittsburgh,Allegheny,160300,161100,161300,161200,161100,160600,160200,160100,160100,160100,160300,160400,160400,160000,159400,158900,158900,159100,159600,160600,161500,162100,162700,163400,163700,163600,163200,163100,163300,163800,164200,164800,165600,166500,167100,167600,167400,167200,167000,167100,167300,167500,167800,168600,169700,170700,171200,171900,172700,173300,173500,174200,175000,176000,176800,177100,177400,178000,178500,178800,179400,180300,181500,182700,183500,184200,185500,186800,187800,188800,190100,191600,193100,194800,196100,196600,196800,197000,197200,197600,198400,198700,199000,199800,200500,201400,203300,204800,205500,206400,207400,207800,208000,208200,208300,208700,209600,210400,211500,213000,214600,215400,215600,215700,216000,216700,218100,219100,219200,219000,218200,217600,218200,219400,220100,220900,222000,223000,223500,223900,224400,224400,224200,224000,223800,223500,223500,223600,223400,223400,223400,223500,223800,224500,225600,226800,227400,227600,227300,226700,226200,225700,225500,225300,224900,224600,224800,224900,225000,225900,227500,228300,228500,228500,228400,228300,228700,229800,230900,232100,233100,233200,233100,234400,235800,236200,236800,237900,239100,239400,239300,239400,240300,241500,243100,244500,245300,246300,248000,249600,250600,251400,252100,252300,252100,252000,252500,253200,254000,254200,253600,252800,252300,251500,250700,250100,249500,248300,246000,243500,242500,242800,244000,245700,247500,249500,251500,253200,254800,257300,260000,263500,267300,270300,271600,272300,273800,276400,278400,279500,280600,281300,281800,282400,283100,284500,286200,287400,287300,286900,286200,285900
16001,Butler Township,PA,Pittsburgh,Butler,,,,,,,,,,,,,,,,,,,,,,,94700,96500,101400,105500,107100,107300,104600,100300,100400,103900,105900,104800,104200,103400,101300,99400,99100,100300,102100,102300,101200,101300,102400,103000,104100,105000,105800,106700,106600,106700,108700,111100,112400,112800,112600,112100,113600,116300,117300,117700,120500,123000,122900,123100,124900,126300,126400,127600,128300,127100,124900,123000,121700,121400,121200,120800,121000,122200,122500,121700,121700,122000,121200,120900,122000,122900,123000,122500,121800,121700,123600,126000,126800,127500,129200,130200,129100,128000,128600,130400,130000,127500,125600,125900,125800,125000,125200,127400,129800,130500,130700,131200,131600,132300,133300,133500,132300,131400,131600,132000,131500,131700,133400,136200,139000,140400,139300,136800,136100,138400,140200,138800,137100,136900,136300,135000,134400,134000,134700,137900,141200,141000,139000,138400,138000,137500,136600,136200,135900,136000,135800,134600,134000,134800,137800,139900,141300,140500,139300,138200,138200,138200,139400,140400,139900,138400,137200,137300,137900,138100,138800,139600,141100,142700,141200,138200,138200,140500,142400,144000,145200,146400,147200,146600,145400,145600,147300,149100,149700,148900,146700,145200,144600,144400,143800,144600,145000,144100,142800,142600,143200,144100,144400,144100,144000,145000,146700,147600,147400,148000,150000,152400,153600,154600,155700,157100,159900,164000,165700,164300,163300,164000,166000,166600,165200,163300,163300,162400,161600,161500
15108,Moon Township,PA,Pittsburgh,Allegheny,165100,164100,163100,161700,160800,160100,159300,159000,159000,158800,159000,159500,159800,159800,160300,161300,162300,163300,164400,165500,166700,167600,168100,169000,169200,168300,167800,168200,168400,168600,169300,169500,169800,170300,170600,170500,170400,170000,169400,169100,169300,169700,169800,170100,170800,171600,172000,172500,173700,174800,175500,176200,177200,178300,179600,180800,181500,181800,181900,182000,182400,183700,185300,186400,186500,186600,187100,188200,189200,190400,191800,193700,196100,198000,199200,200100,201200,201700,201900,202700,203600,203600,203200,203300,203600,203800,203900,204300,204800,205800,206700,206900,207200,208100,209200,209800,210500,211300,212600,213400,213400,213000,212500,211700,211300,211800,212700,213600,214300,215200,216100,216900,218300,220100,221300,222300,223300,224500,225300,225900,226400,227000,227000,226400,226100,226300,226900,227100,226500,225500,224700,224100,223600,224000,224900,225900,226500,226800,227500,228700,229400,229500,229300,229100,228300,226700,225600,225000,224600,224400,225300,225800,226100,226600,227300,227100,227200,227800,228400,229200,230100,230000,229100,229300,229700,229500,229900,231100,231500,231100,231100,231600,231900,230900,228900,227100,226400,226600,227400,228900,231000,232500,232800,233100,234400,236400,237900,239100,240500,241300,240700,239600,238900,238200,237600,237500,237100,236200,235400,234700,234900,235700,236700,238300,240200,241400,242500,243600,244900,246900,249300,251900,254500,256400,257000,257000,257500,259300,261700,263300,263600,264400,266400,268000,268500,269000,270200,271600,272200,272900,273000,272600
15068,New Kensington,PA,Pittsburgh,Westmoreland,131900,133200,134700,135400,135200,135000,135300,134800,133500,133500,134100,134300,134100,133600,132300,131100,130700,130700,130900,131200,131400,132200,133300,134200,134800,134700,134400,134900,136300,137600,138500,139300,140300,140700,140500,140300,139900,139300,138500,138100,137700,137800,138300,139300,140400,141400,141800,142100,142900,144100,145000,145700,147200,148300,148700,149600,150400,151100,151100,150400,149900,150700,151700,152300,152300,152100,152100,152300,152400,152200,152600,153100,153200,153300,154100,155600,157400,158600,159400,160700,162200,163500,165400,168300,170700,172100,173700,175000,175400,176300,177700,177500,176900,176700,176100,175900,176300,176000,175800,176500,177700,178200,178200,178400,179600,181800,184300,185600,186100,187200,188200,188100,187500,187400,189100,191500,192300,192500,193000,193200,193400,194400,194500,194000,194100,194100,193400,193000,193000,192800,192700,193600,194000,194500,195900,196700,196500,197700,198900,198000,196700,195400,194100,192800,191800,190500,190900,192500,193400,193100,192700,193200,195900,199100,200600,201100,202400,202200,199100,197000,197900,199300,200000,200500,199700,198500,198000,198300,199400,202200,204500,205100,204400,203800,202500,200800,199100,198800,200800,204600,207700,208200,206800,205400,205700,207200,210800,214800,217100,217400,216300,212400,208400,206700,207100,207400,205800,203200,201000,199800,199500,199500,199100,199000,199300,199300,201100,204800,207200,207400,207300,208300,210100,210700,210400,210600,211600,215500,219000,220700,221900,223000,221800,220500,219800,220600,221500,222300,222200,220700,219000,218100
15235,Penn Hills,PA,Pittsburgh,Allegheny,91600,91900,91700,91200,91000,91100,90900,90500,90300,90300,90200,90200,90100,89900,89200,88400,88000,87900,87900,87900,88100,88600,89400,89700,89500,89400,89700,90000,90100,90600,91400,92200,92600,92800,93200,93800,94000,94000,94100,94200,94300,94600,94800,95000,95300,95800,96000,96400,97300,98400,99300,100300,101000,101300,101500,102400,103400,104200,104500,104600,104600,104700,105000,105600,105900,105900,105800,105900,106300,106500,106700,107000,107800,109100,110100,111000,111900,112900,113900,114600,114900,115500,116200,116900,117700,118400,118900,119400,119800,120600,121500,121700,121200,120900,121100,121000,120600,120100,120500,120800,121100,121300,121700,122400,123500,124200,125000,125900,126100,126200,126400,126700,126900,126700,126100,125900,126500,127000,126800,126600,126600,126600,126000,125600,125600,125400,125100,124300,123100,122800,122800,122900,123200,123700,124100,124700,125400,126600,127500,128100,128800,129900,130600,130600,130200,129900,129700,129400,128800,128100,127800,127900,127900,127000,126000,125600,125800,125800,125800,125100,123900,123000,122900,122900,122000,121400,121700,122400,122600,122400,122100,121900,122400,123100,123900,125100,126700,127300,127600,127800,128000,128000,127900,127900,128100,128400,128300,127600,126500,125700,124900,124300,123900,123600,123300,123700,124000,123800,122800,121500,120800,120900,121100,121000,121200,121400,121900,122300,122200,121700,121700,122900,124600,126300,127600,128200,128200,128700,129900,131100,132000,132900,133400,133500,133300,133000,132400,132300,132800,133500,133400,132900
15317,North Strabane Township,PA,Pittsburgh,Washington,173300,172800,171500,168100,165300,164000,163500,163200,163600,164100,164600,164800,165800,167700,169500,171000,172500,173600,173700,174000,174300,174800,175200,176200,175200,172400,170700,170600,170400,170900,172200,173300,173500,172100,172100,174400,176900,177300,177500,178100,178600,178900,179900,181000,181900,181900,182300,183700,185500,187300,189300,190700,191800,193400,195000,195800,194800,193600,193900,196000,197800,198700,200100,202600,204400,204600,204400,204800,205700,207100,208500,210200,212000,214100,216400,219100,221900,223100,223200,224200,229400,235300,236700,234300,234000,234800,234900,234500,235300,236800,237500,237600,237600,238100,238700,239600,240500,241800,242000,241900,242700,244200,245600,247200,248500,249200,250300,251500,251900,252000,252900,253600,253200,253100,254000,255200,255300,255300,256300,257300,257700,258600,259800,260400,260100,260600,261900,263200,263400,263300,264000,265600,266900,267000,266400,265900,266400,266900,267000,266700,265300,262400,260000,259200,259500,260200,261400,262100,261700,260800,260700,260500,261100,262900,264700,265400,265500,265300,265200,266400,269300,271800,272500,273400,275200,277000,277800,278900,280600,281700,281900,281400,280000,278600,277700,276900,276500,277000,277500,277500,276500,275100,274500,274900,275700,276800,278300,279300,280100,280600,281400,282000,282700,283600,284500,285100,285700,286400,287000,287700,288100,288100,288000,288400,289700,291500,293300,296100,299300,301700,304000,306400,308700,310700,311800,311900,312400,313000,313200,313700,314600,314700,314000,313000,311800,311600,312900,313500,313600,314900,316600,317700
15221,Wilkinsburg,PA,Pittsburgh,Allegheny,69700,69300,69000,68500,68500,68500,68400,68100,68100,68400,68700,68900,68900,68900,68800,69100,69400,69900,70300,70600,70600,70900,71500,72200,72800,73400,73500,73100,72500,72300,72500,72800,73000,73500,73600,73400,73100,73100,73600,74400,74800,74900,75300,75900,76300,76500,77000,77900,78800,79000,79300,79600,79900,80100,80300,80700,81300,81200,80600,80100,80500,80900,81200,81600,82200,82200,82200,82600,83500,84600,85500,85800,85900,86200,86800,87300,87500,87600,87800,87300,86100,85400,85800,86300,86800,87500,88000,88600,89600,91000,91700,92000,92600,93500,93700,93900,94300,94900,95000,95000,94800,95200,95500,96100,96600,96800,97100,97800,97800,97500,97100,97000,97600,98200,98900,100200,101300,101800,102400,103300,103900,104500,105600,107000,107600,107800,108200,108500,108200,108400,108700,108200,107500,107700,108100,108200,108300,108000,107600,106700,106900,107200,106400,105500,106100,106800,106600,106200,105900,105900,106000,106200,106800,107500,108000,108700,109500,110200,110900,111400,111600,111400,111100,111100,111100,111200,111900,113600,114800,115000,114700,115000,115300,115900,116700,117300,117100,117100,118600,119600,119600,119200,118600,117800,117600,118000,118800,119400,119700,119200,117900,117400,117500,117700,118200,119100,120400,121600,122200,122600,123200,123700,124200,124500,124600,124800,125800,126100,125400,125200,125900,125900,125800,125700,125800,125000,123100,122000,122300,122900,123900,124300,123700,124100,125300,126000,126100,126400,127300,128000,128400,129100
